emosiyaların aktualizasiyası	актуализация эмоций	psy
emosiyaların bədən ifadəsi	телесное выражение эмоций	psy
emosiyaların cilovlanması	подавление эмоций	psy
emosiyaların dekodifikasiyası	декодирование эмоций	psy
emosiyaların destruktiv rolu	деструктивная роль эмоций	psy
emosiyaların dəyər kimi qəbul edilməsi	принятие эмоций как ценности	psy
emosiyaların ekspressiv təzahürü	экспрессивное проявление эмоций	psy
emosiyaların funksiyaları	функции эмоций	psy
emosiyaların funksiyası	функция эмоций	psy
emosiyaların genayetləndirilməsi	регуляция эмоций	psy
emosiyaların identifikasiyası	идентификация эмоций	psy
emosiyaların idrak proseslərinə seçici təsiri	избирательное влияние эмоций на познавательные процессы	psy
emosiyaların ifadəsi	выражение эмоций	psy
emosiyaların informasiya nəzəriyyəsi	информационная теория эмоций	psy
emosiyaların intensivliyi	интенсивность эмоций	psy
emosiyaların interpretasiyası	интерпретация эмоций	psy
emosiyaların keçiricilik funksiyası	переключающая функция эмоций	psy
emosiyaların koqnitiv sxemi	когнитивная схема эмоций	psy
emosiyaların koqnitiv-fizioloji nəzəriyyəsi	когнитивно-физиологическая теория эмоций	psy
emosiyaların manipulyasiya edilməsi	манипуляция эмоциями	psy
emosiyaların mimik ifadəsi	мимическое выражение эмоций	psy
emosiyaların modallığı	модальность эмоций	psy
emosiyaların motivasiyaedici funksiyası	мотивационная функция эмоций	psy
emosiyaların müdafiə funksiyası	защитная функция эмоций	psy
emosiyaların qiymətləndirici rolu	оценочная роль эмоций	psy
emosiyaların quruluşu	структура эмоций	psy
emosiyaların rolu	роль эмоций	psy
emosiyaların sanksiyaedici funksiyası	санкционирующая функция эмоций	psy
emosiyaların sağlamlaşdırıcı rolu	оздоровительная роль эмоций	psy
emosiyaların seçici təsiri	избирательное влияние эмоций	psy
emosiyaların siqnal funksiyası	сигнальная функция эмоций	psy
emosiyaların sosial dəyərliliyi	социальная ценность эмоций	psy
emosiyaların spontan ifadəsi	спонтанное выражение эмоций	psy
emosiyaların səslə ifadəsi	вокальное выражение эмоций	psy
emosiyaların tanınma faizi	процент распознавания эмоций	psy
emosiyaların tanınması	распознавание эмоций	psy
emosiyaların təhrikedici funksiyası	побудительная функция эмоций	psy
emosiyaların tənzimləyici funksiyası	регулятивная функция эмоций	psy
emosiyaların təsnifatı	классификация эмоций	psy
emosiyaların təşkil olunma funksiyası	организующая функция эмоций	psy
emosiyaların xarici təzahürləri	внешние проявления эмоций	psy
emosiyaların xarici təzahürü	внешнее проявление эмоций	psy
emosiyaların yaşaması	переживание эмоций	psy
emosiyaların çoxölçülü modeli	многомерная модель эмоций	psy
emosiyaların ümumi dili	общий язык эмоций	psy
emosiyaların əksetdirici funksiyası	отражательная функция эмоций	psy
emosiyalarını idarə edə bilmək	управление эмоциями	psy
emosiyanın ifadəsi	выражение эмоции	psy
emosiyanın konflikt nəzəriyyəsi	конфликтная теория эмоций	psy
emosiyanın konseptləşdirilməsi	концептуализация эмоции	psy
emosiyanın orta səviyyəsi	средний уровень эмоции	psy
emosiyanın qeyri-verbal ifadə vasitələri	невербальные средства выражения эмоций	psy
emosiyanın reallaşması	реализация эмоции	psy
emosiyanın translyasiyası	трансляция эмоции	psy
emosiyanın tənzimləyici funksiyası	регулятивная функция эмоции	psy
emosiyanın təsviri	описание эмоции	psy
emotiv	эмотив	psy
emotiv frazeologiya	эмотивная фразеология	psy
emotiv frazeologizmlər	эмотивные фразеологизмы	psy
emotiv funksiya	эмотивная функция	psy
emotiv konstruksiyalar	эмотивные конструкции	psy
emotiv leksika	эмотивная лексика	psy
emotiv məna	эмотивное значение	psy
emotiv potensial	эмотивный потенциал	psy
emotiv predikatlar	эмотивные предикаты	psy
emotiv qiymət	эмотивная оценка	psy
emotiv qiymətləndirmə aktı	акт эмотивной оценки	psy
emotiv qiymətləndirmə leksikası	лексика эмотивной оценки	psy
emotiv qiymətləndirmə sözləri	эмотивно-оценочные слова	psy
emotiv-affektiv	эмотив-аффектив	psy
emotiv-ekspressiv	эмотив-экспрессив	psy
emotiv-emfatik qarşılıqlı təsir	эмотивно-эмфатическое взаимодействие	psy
emotiv-qiymətləndirmə fazası	эмотивно-оценочная фаза	psy
emotiv-qiymətləndirmə leksikası	эмотивно-оценочная лексика	psy
emotivlik	эмотивность	psy
emotivlik semi	эмотивная сема	psy
emotivlər	эмотивы	psy
emotologiya	эмотология	psy
empatiya	эмпатия	psy
empiema	эмпиема	psy
empirik dualizm	эмпирический дуализм	psy
empirik istiqamət	эмпирическое направление	psy
empirik metodlar	эмпирические методы	psy
empirik psixologiya	эмпирическая психология	psy
empirik sosial psixologiya	эмпирическая социальная психология	psy
empirik tədqiqat metodları	эмпирические методы исследования	psy
empirik təfəkkür	эмпирическое мышление	psy
empirik şəxsiyyət	эмпирическая личность	psy
empirizm	эмпиризм	psy
endarteriit	эндартериит	psy
endemik kretinizm	эндемический кретинизм	psy
endogen	эндогенный	psy
endokardial fibroelastoz	эндокардиальный фиброэластоз	psy
endokardit	эндокардит	psy
endokrin vəzi	эндокринная железа	psy
endokrin xəstəliklər	эндокринные болезни	psy
endokrinoloji	эндокринологический	psy
endokrinoloji xəstəliklər	эндокринологические заболевания	psy
endokrinoloq	эндокринолог	psy
endometri	эндометрий	psy
endopsixi sahə	эндопсихическая сфера	psy
endorfinlər	эндорфины	psy
energetizm	энергетизм	psy
eninə kəsiklər metodu	метод поперечных срезов	psy
enqram	энграмма	psy
enqramlar	энграммы	psy
ensefalit	энцефалит	psy
ensefalitik sindrom	энцефалитический синдром	psy
ensefalitlər	энцефалиты	psy
ensefalomielit	энцефаломиелит	psy
ensefalopatiya	энцефалопатия	psy
enterit	энтерит	psy
enterohemorragik infeksiya	энтерогеморрагическая инфекция	psy
enteroinvaziv infeksiya	энтероинвазивная инфекция	psy
enterokolit	энтероколит	psy
enteropatogen infeksiya	энтеропатогенная инфекция	psy
enterostenoz	энтеростеноз	psy
enterotoksigen infeksiya	энтеротоксигенная инфекция	psy
entezopatiya	энтезопатия	psy
entsefalometr	энцефалометр	psy
entuist	энтузиаст (в контексте противников схоластики)	psy
eozinofiliya	эозинофилия	psy
epedemioloji xəstəlik	эпидемиологическое заболевание	psy
epidemik mialgiya	эпидемическая миалгия	psy
epidemiologiya	эпидемиология	psy
epidemioloji tədqiqatlar	эпидемиологические исследования	psy
epidermal kista	эпидермальная киста	psy
epifenomenalizm	эпифеноменализм	psy
epifizit	эпифизит	psy
epikürçülük	эпикурейство	psy
epilepsiya pikleri	эпилептические пики	psy
epilepsiya tipli cəngolmə tutmaları	эпилептиформные припадки	psy
epilepsiya tutmaları	эпилептические припадки	psy
epileptik aktivlik	эпилептическая активность	psy
epileptik demensiya	эпилептическая деменция	psy
epileptik psixoz	эпилептический психоз	psy
epileptik sindrom	эпилептический синдром	psy
epileptik tip oyanma	эпилептиформное возбуждение	psy
epileptik tip şəxsiyyət	эпилептоидный тип личности	psy
epileptik tutma	эпилептический припадок	psy
epiqastral nahiyədə ağrılar	боли в эпигастральной области	psy
episklerit	эписклерит	psy
epizod	эпизод	psy
epizodik müşahidə	эпизодическое наблюдение	psy
epizodik və paroksizmal pozğunluqlar	эпизодические и пароксизмальные расстройства	psy
epizotik düşüncə pozuntuları	эпизодические расстройства мышления	psy
epulis	эпулис	psy
eqoizm	эгоизм	psy
eqosentrik nitq	эгоцентрическая речь	psy
eqosentrizm	эгоцентризм	psy
ereksion impotensiya	эректильная импотенция	psy
ereksiya	эрекция	psy
ereksiya pozuntusu	эректильная дисфункция	psy
eritema	эритема	psy
eritrazma	эритразма	psy
eritroderma	эритродермия	psy
eritromelalqiya	эритромелалгия	psy
erkən anadangəlmə sifilis	ранний врожденный сифилис	psy
erkən ağıl zəifliyi	раннее слабоумие	psy
erkən korreksiya təlimi	раннее коррекционное обучение	psy
erkən müdaxilə	раннее вмешательство	psy
erkən yuxusuzluq	ранняя бессонница	psy
erotik zövq	эротическое удовольствие	psy
erotik-seksual fəallıq	эротико-сексуальная активность	psy
eroziya	эрозия	psy
erudisiya	эрудиция	psy
espiram	эспераль	psy
estetik funksiya	эстетическая функция	psy
estetik tələblər	эстетические потребности	psy
etalon	эталон	psy
etalon ifadə vasitələri	эталонные средства выражения	psy
etibar	доверие	psy
etik inkişaf	этическое развитие	psy
etik konsepsiya	этическая концепция	psy
etik normalar	этические нормы	psy
etik prinsiplər	этические принципы	psy
etik qanunlar	этические законы	psy
etika	этика	psy
etinasızlıq	пренебрежение	psy
etiologiya	этиология	psy
etioloji metod	этиологический метод	psy
etioloji müalicə	этиологическое лечение	psy
etnik determinizm	этнический детерминизм	psy
etnik psixologiya	этническая психология	psy
etnogen	этноген	psy
etnopsixologiya	этнопсихология	psy
etnopsixoloji xüsusiyyətlər	этнопсихологические особенности	psy
etnos	этнос	psy
evristik funksiya	эвристическая функция	psy
evristik nitq nəzəriyyəsi	эвристическая теория речи	psy
exinokokkoz	эхинококкоз	psy
exoik hafizə	эхоическая память	psy
exolaliya	эхолалия	psy
exopraksiya	эхопраксия	psy
eyforik vəziyyət	эйфорическое состояние	psy
eyniləşdirici söz	идентифицирующее слово	psy
ezoterik paradiqma	эзотерическая парадигма	psy
ezotropiya	эзотропия	psy
eşitmə aqnoziyası	слуховая агнозия	psy
eşitmə hallusinasiyaları	слуховые галлюцинации	psy
eşitmə siniri	слуховой нерв	psy
eşitmə stimulu	слуховой стимул	psy
eşitmə sümüklərinin qopması və dislokasiyası	разрыв и дислокация слуховых косточек	psy
faktor analiz	факторный анализ	psy
fakültə	факультет	psy
fallop borusu	фаллопиева труба	psy
fallos mərhələsi	фаллическая стадия	psy
fanatiklik	фанатизм	psy
fantastik fikirlər	фантастические мысли	psy
fantastik məzmunlu fiziki təsir sayıqlamaları	фантастические бредовые идеи физического воздействия	psy
fantastik sintez mərhələsi	стадия фантастического синтеза	psy
fantaziya	фантазия	psy
faringit	фарингит	psy
farmakodinamika	фармакодинамика	psy
farmakokinetika	фармакокинетика	psy
farmakologiya	фармакология	psy
fatal müəyyənləşmə	фатальная предопределенность	psy
fatal taley	фатальная судьба	psy
fatalizm	фатализм	psy
fatik funksiya	фатическая функция	psy
febril katatonik sindrom	фебрильный кататонический синдром	psy
fenomenologiya	феноменология	psy
fenomenoloji araşdırma	феноменологическое исследование	psy
fenomenoloji istiqamət	феноменологическое направление	psy
fenomenoloji konsepsiya	феноменологическая концепция	psy
fermer ağciyəri	легкое фермера	psy
fetal ölümü	фетальная смертность	psy
fetişizm	фетишизм	psy
fibromioma	фибромиома	psy
fibrozlaşan alveolit	фиброзирующий альвеолит	psy
fikir dağınıqlığı	разорванность мышления	psy
fikirləşən ruh	мыслящая душа	psy
fiksasion amneziya	фиксационная амнезия	psy
filogenetik inkişaf	филогенетическое развитие	psy
filogenez	филогенез	psy
finlepsin	финлепсин	psy
fiqurativ sintez	фигуративный синтез	psy
fiziki aqressiya	физическая агрессия	psy
fiziki asılılıq	физическая зависимость	psy
fiziki cəza	физическое наказание	psy
fiziki zorakılıq	физическое насилие	psy
fiziki şəxsiyyət	физическая личность	psy
fiziki-psixoloji dualizm	физико-психологический дуализм	psy
fiziologiya	физиология	psy
fizioloji affekt	физиологический аффект	psy
fizioloji dəyişiklik	физиологическое изменение	psy
fizioloji göstəricilər	физиологические показатели	psy
fizioloji illüziya	физиологическая иллюзия	psy
fizioloji indiqator	физиологический индикатор	psy
fizioloji komponent	физиологический компонент	psy
fizioloji oyanma	физиологическое возбуждение	psy
fizioloji psixologiya	физиологическая психология	psy
fizioloji reaksiya	физиологическая реакция	psy
fizioloji stres	физиологический стресс	psy
fizioloji təcrübələr	физиологические эксперименты	psy
fizioloji tələbat	физиологическая потребность	psy
fizioloji vəziyyət	физиологическое состояние	psy
fizioloji yanaşma	физиологический подход	psy
fizioqnomika	физиогномика	psy
fizioterapevtik üsullar	физиотерапевтические методы	psy
flebit	флебит	psy
fleqmatik	флегматик	psy
fleqmatiklər	флегматики	psy
fluoksetin	флуоксетин	psy
flüidlər	флюиды	psy
fobik	фобический	psy
fobik təşviş pozuntusu	фобическое тревожное расстройство	psy
fobiya	фобия	psy
fobiyalar	фобии	psy
fokal tutmalar	фокальные припадки	psy
follikulyar limfoma	фолликулярная лимфома	psy
follikulyar qırmızı yastı dəmrov	фолликулярный красный плоский лишай	psy
fonasiya	фонация	psy
fonasiya vasitələri	фонационные средства	psy
fonasiya vasitəsi	фонационное средство	psy
fonem	фонема	psy
formal təhsil nəzəriyyəsi	теория формального образования	psy
formal yaş əlamətləri	формальные возрастные признаки	psy
formal əməliyyat mərhələsi	стадия формальных операций	psy
formalaşdırıcı eksperiment	формирующий эксперимент	psy
fotoallergik reaksiya	фотоаллергическая реакция	psy
fotoetalon	фотоэталон	psy
fotokeratit	фотокератит	psy
fotokontakt dermatiti	фотоконтактный дерматит	psy
fotopsiya	фотопсия	psy
fototoksik reaksiya	фототоксическая реакция	psy
frambeziya	фрамбезия	psy
fraza vurğusu	фразовое ударение	psy
fraza-nida	фразовое междометие	psy
frazem	фразема	psy
frazeologizm	фразеологизм	psy
frazeoloji birləşmə	фразеологическое сочетание	psy
frazeoloji vahid	фразеологическая единица	psy
frazeoloji vahidlər	фразеологические единицы	psy
frazosemantik sahə	фразеосемантическое поле	psy
freydist nöqteyi-nəzər	фрейдистская точка зрения	psy
freydizm	фрейдизм	psy
freydomarksizm	фрейдомарксизм	psy
friksiya	фрикиция	psy
frustrasion nəzəriyyəsi	фрустрационная теория	psy
frustrasiya	фрустрация	psy
frustrasiyaya qarşı reaksiya	реакция на фрустрацию	psy
fundamental emosiya	фундаментальная эмоция	psy
fundamental emosiyalar	фундаментальные эмоции	psy
funksional aktivlik	функциональная активность	psy
funksional hallüsinasiyalar	функциональные галлюцинации	psy
funksional həzz	функциональное удовольствие	psy
funksional ishal	функциональная диарея	psy
funksional nəzəriyyə	функциональная теория	psy
funksional patoloji	функциональная патология	psy
funksional pozuntular	функциональные расстройства	psy
funksional qlobal qiymətləndirmə cədvəli	шкала глобальной оценки функционирования	psy
funksional transpozisiya	функциональная транспозиция	psy
funksional xarakterli seksual pozuntular	функциональные сексуальные расстройства	psy
funksional yanaşma	функциональный подход	psy
funksional-emosional vəziyyət	функционально-эмоциональное состояние	psy
funksional-semantik sahə	функционально-семантическое поле	psy
funksional-semantik yanaşma metodu	метод функционально-семантического подхода	psy
funksionalizm	функционализм	psy
funksionalizm məktəbi	школа функционализма	psy
fuqa	фуга	psy
furunkul	фурункул	psy
fövqəlbəşər insan	сверхчеловек	psy
fövqəlreaktiv müəllim	сверхреактивный учитель	psy
fəal təfəkkür	активное мышление	psy
fəaliyyət	деятельность	psy
fəaliyyət alqoritmi	алгоритм деятельности	psy
fəaliyyət motivasiyası	мотивация деятельности	psy
fəaliyyət motivi	мотив деятельности	psy
fəaliyyətin daxili nitqlə formalaşma mərhələsi	этап формирования деятельности во внутренней речи	psy
fəaliyyətin maddi cəhətdən formalaşma mərhələsi	этап материального формирования деятельности	psy
fəaliyyətin müxtəsərliyi	сокращенность деятельности	psy
fəaliyyətin nitqdən kənar formalaşma mərhələsi	этап формирования деятельности вне речи	psy
fəaliyyətin nəticəsinin qəbulu	акцептор результата действия	psy
fəallaşdırıcılar	активаторы	psy
fəallıq	активность	psy
fəallıq prinsipi	принцип активности	psy
fəhlə fakültələri	рабочие факультеты	psy
fəlakət keçirdikdən sonra şəxsiyyətin davamlı dəyişikliyi	стойкое изменение личности после пережитой катастрофы	psy
fəlakətli hadisədən sonra xroniki şəxsiyyət dəyişməsi	хроническое изменение личности после катастрофы	psy
fəlsəfə	философия	psy
fənnə həvəslilik motivi	мотив увлеченности предметом	psy
fərd	индивид	psy
fərdi ekspressiv xüsusiyyətlər	индивидуальные экспрессивные особенности	psy
fərdi fərqlər	индивидуальные различия	psy
fərdi inkişaf	индивидуальное развитие	psy
fərdi konsultasiya	индивидуальная консультация	psy
fərdi psixologiya	индивидуальная психология	psy
fərdi psixoloji qanunauyğunluqlar	индивидуальные психологические закономерности	psy
fərdi xüsusiyyətlər	индивидуальные особенности	psy
fərdi yanaşma	индивидуальный подход	psy
fərdi şüur	индивидуальное сознание	psy
fərdi-psixoloji xüsusiyyətlər	индивидуально-психологические особенности	psy
fərdiyyət	индивидуальность	psy
fəxr hissi	чувство гордости	psy
gecikmiş ana ölümü	поздняя материнская смерть	psy
gecikmiş anadangəlmə neyrosifilis	поздний врожденный нейросифилис	psy
gecikmiş anadangəlmə sifilitik göz patologiyası	поздняя врожденная сифилитическая глазная патология	psy
gedonistik ton	гедонистический тон	psy
generalizə olunmuş epilepsiya	генерализованная эпилепсия	psy
generalizə olunmuş tutmalar	генерализованные припадки	psy
generalizə olunmuş təşvişli pozuntu	генерализованное тревожное расстройство	psy
genesis ideyası	идея генезиса	psy
genetik metod	генетический метод	psy
genetik müşahidə metodu	метод генетического наблюдения	psy
genetik məntiq	генетическая логика	psy
genetik psixologiya	генетическая психология	psy
genetik tədqiqat	генетическое исследование	psy
genetik xüsusiyyət	генетическая особенность	psy
genezi	генезис	psy
geniş peşəkar motivlər	широкие профессиональные мотивы	psy
genişlənmiş kardiomiopatiya	дилатационная кардиомиопатия	psy
genotip	генотип	psy
genuin epilepsiya	идиопатическая (генуинная) эпилепсия	psy
geriyə qayıtma	обратимость	psy
geyri-bərabərinkisaf	неравномерное развитие	psy
geştalt	гештальт	psy
geştaltpsixologiya	гештальтпсихология	psy
gigenik proqram	гигиеническая программа	psy
gingivit	гингивит	psy
gipnoz	гипноз	psy
gizli qiymətləndirmə	скрытое оценивание	psy
gizli sifilis	скрытый сифилис	psy
grand mal	большой эпилептический припадок	psy
göbək yırtığı	пупочная грыжа	psy
görmə itiliyi	острота зрения	psy
görmə pozğunluğu	нарушение зрения	psy
görmə qavrayışı	зрительное восприятие	psy
görmə sahəsi	поле зрения	psy
görmə siniri	зрительный нерв	psy
görmə sinirinin atrofiyası	атрофия зрительного нерва	psy
göy öskürək	коклюш	psy
göz ağrısı	боль в глазу	psy
göz hipertenziyası	глазная гипертензия	psy
göz təması	зрительный контакт	psy
göz yuvası	глазница	psy
gözləmə nevrozu	невроз ожидания	psy
gözləmə nəzəriyyəsi	теория ожиданий	psy
gözyaşı kisəsi	слезный мешок	psy
gözyaşı vəzisi	слезная железа	psy
güclü qorxu vəziyyəti	состояние сильного страха	psy
güclü və mütəhərrik sinir sistemi	сильная и подвижная нервная система	psy
güclü üsullar	силовые методы	psy
güjəmüvafiqlik prinsipi	принцип доступности	psy
güzəran psixologiyası	житейская психология	psy
gələcəyə ümid	надежда на будущее	psy
gənə yatalağı	клещевой тиф	psy
gərgin emosiyalar	напряженные эмоции	psy
gərginlik	напряжение	psy
hadisə	явление	psy
hafizə	память	psy
hafizənin əks inkişaf qanunu	закон обратного развития памяти	psy
hakimiyyət bölgüsü	разделение власти	psy
hakimiyyət hissi	чувство власти	psy
hallüsinator-sayıqlama sindromu	галлюцинаторно-бредовой синдром	psy
haloperidol	галоперидол	psy
halqəvi sideroblast	кольцевой сидеробласт	psy
halüsinasiya	галлюцинация	psy
halüsinator	галлюцинаторный	psy
halüsinator-paranoid	галлюцинаторно-параноидный	psy
halüsinator-paranoid sindrom	галлюцинаторно-параноидный синдром	psy
hamiləliyin müəyyənləşdirilməsi	определение беременности	psy
hava emboliyası	воздушная эмболия	psy
hazırcavablıq	находчивость	psy
hazırlıq qanunu	закон готовности	psy
hebefren şizofreniya	гебефренная шизофрения	psy
hebefrenik	гебефренический	psy
hebefrenik sindrom	гебефренический синдром	psy
hebefrenik şizofreniya	гебефреническая шизофрения	psy
hebold sindromu	гебоидный синдром	psy
heksonal	гексенал	psy
hemangioma	гемангиома	psy
hematuriya	гематурия	psy
hemiplegik spastik serebral iflic	гемиплегический спастический церебральный паралич	psy
hemiplegiya	гемиплегия	psy
hemodializ	гемодиализ	psy
hemofiliya	гемофилия	psy
hemolitik anemiya	гемолитическая анемия	psy
hemolitik xəstəlik	гемолитическая болезнь	psy
hemorragik qızdırma	геморрагическая лихорадка	psy
hepatosellülyar karsinoma	гепатоцеллюлярная карцинома	psy
herpesə bənzər dermatit	герпетиформный дерматит	psy
herpetik angina	герпетическая ангина	psy
heyranedici uğur-uğursuzluq emosiyaları	констатирующие эмоции успеха-неуспеха (восхищающие)	psy
heyvan ruhu	животная душа	psy
heyəcan sindromu	синдром тревоги	psy
hidrosefaliya	гидроцефалия	psy
hiperaktiv pozğunluq	гиперактивное расстройство	psy
hiperbolizasiya	гиперболизация	psy
hiperinsulinizm	гиперинсулинизм	psy
hiperkinetik pozğunluq	гиперкинетическое расстройство	psy
hiperkinez	гиперкинез	psy
hipermneziya	гипермнезия	psy
hiperonim	гипероним	psy
hiperostoz	гиперостоз	psy
hiperplaziya	гиперплазия	psy
hiperproteksiya	гиперпротекция	psy
hiperqastrinemiya	гипергастринемия	psy
hiperseksuallıq	гиперсексуальность	psy
hipersomniya	гиперсомния	psy
hipersreniya	гиперстения	psy
hipersteziya	гиперестезия	psy
hipertenziya	гипертензия	psy
hipertireoz	гипертиреоз	psy
hipertonik psixoz	гипертонический психоз	psy
hipertoniya xəstəliyi	гипертоническая болезнь	psy
hipertrixoz	гипертрихоз	psy
hipertrofik çapıq	гипертрофический рубец	psy
hipertropiya	гипертропия	psy
hipnoqogik hallüsinasiyalar	гипнагогические галлюцинации	psy
hipnosuggestiv psixoterapiya	гипносуггестивная психотерапия	psy
hipnoz edən	гипнотизер	psy
hipnoz yuxusu	гипнотический сон	psy
hipnoz yuxusuna yaratmaq	гипнотизация	psy
hipobuliya	гипобулия	psy
hipoereotizm	гипоэротизм	psy
hipofiz	гипофиз	psy
hipofizar	гипофизарный	psy
hipoinsulinemiya	гипоинсулинемия	psy
hipolibidem	гиполибидемия	psy
hipomaniakal epizod	гипоманиакальный эпизод	psy
hipomanik	гипоманиакальный	psy
hipomaniya	гипомания	psy
hipomneziya	гипомнезия	psy
hiponim	гипоним	psy
hipoplaziyası	гипоплазия	psy
hipoproteksiya	гипопротекция	psy
hipoqammaqlobulinemiya	гипогаммаглобулинемия	psy
hipoqlikemik koma	гипогликемическая кома	psy
hipoqlikemiya	гипогликемия	psy
hiposeksuallıq	гипосексуальность	psy
hipospadiya	гипоспадия	psy
hipostatik pnevmoniya	гипостатическая пневмония	psy
hipostaziya	гипостезия	psy
hiposteniya	гипостения	psy
hiposteziya	гипестезия	psy
hipotalamus	гипоталамус	psy
hipotenziya	гипотензия	psy
hipotermiya	гипотермия	psy
hipoteza	гипотеза	psy
hipotonik xəstəlik	гипотоническая болезнь	psy
hipoxondrik	ипохондрический	psy
hipoxondrik mövzu	ипохондрическая тематика	psy
hipoxondrik məzmun	ипохондрическое содержание	psy
hipoxondrik sayıqlama	ипохондрический бред	psy
hipoxondrik sağlamlaşma	ипохондрическое выздоровление	psy
hipoxondrik sindromlar	ипохондрические синдромы	psy
hirsutizm	гирсутизм	psy
hiss	чувство	psy
hiss üzvləri	органы чувств	psy
hissetmə	чувствование	psy
hissi amneziya	сенсорная амнезия	psy
hissi emosiyalar	чувственные эмоции	psy
hissi idrak	чувственное познание	psy
hissi mülahizə	чувственное суждение	psy
hissi ruh	чувственная душа	psy
hissi ton	чувственный тон	psy
hissi yaddaş	чувственная память	psy
hisslər	чувства	psy
hisslər-duyğular	чувства-эмоции	psy
hisslərin astenikliyi	астеничность чувств	psy
hisslərin irradiasiyası	иррадиация чувств	psy
hisslərin möhkəmləndirilməsi	усиление чувств	psy
hisslərin üçölçülü nəzəriyyəsi	трёхмерная теория чувств	psy
histiositoz	гистиоцитоз	psy
histologiya	гистология	psy
histopatoloji tədqiqat	гистопатологическое исследование	psy
homeostatik proses	гомеостатический процесс	psy
homeostaz	гомеостаз	psy
homoseksualizm	гомосексуализм	psy
hormonal preparatlar	гормональные препараты	psy
hormonal tip ailə tərbiyəsi	гармоничный тип семейного воспитания	psy
hormonlar	гормоны	psy
hospitalizasiya	госпитализация	psy
hospitalizm	госпитализм	psy
humanist münasibət	гуманистическое отношение	psy
humanist paradiqma	гуманистическая парадигма	psy
humanist prinsiplər	гуманистические принципы	psy
humanist psixologiya	гуманистическая психология	psy
humanist qanunlar	гуманистические законы	psy
humanist yönümlü təhsil	гуманистическое образование	psy
humanistik yanaşma	гуманистический подход	psy
humanistləşdirmə	гуманизация	psy
humanistləşdirmə ideyası	идея гуманизации	psy
humanizm	гуманизм	psy
hörmət	уважение	psy
hörmət edilmə tələbatı	потребность в уважении	psy
hüdudlu cüzam	пограничная лепра	psy
hüdudlu lepromatoz cüzam	пограничная лепроматозная лепра	psy
hüdudlu tuberkloid cüzam	пограничная туберкулоидная лепра	psy
hüquq pozuntusu	правонарушение	psy
hüquq psixologiyası	юридическая психология	psy
hüquq tərbiyəsi	правовое воспитание	psy
hüquqi şüur	правовое сознание	psy
həddən artıq yüksək təbiət temperaturu	чрезмерно высокая природная температура	psy
hədsiz masturbasiya	чрезмерная мастурбация	psy
hədə-qorxu	угроза	psy
həkim	врач	psy
həkim-narkoloq	врач-нарколог	psy
həkim-psixiatr	врач-психиатр	psy
həkim-psixiatr komissiyası	врачебно-психиатрическая комиссия	psy
həmrəylik	солидарность	psy
həqiqi konflikt	реальный конфликт	psy
həqiqi polisitemiya	истинная полицитемия	psy
hərbi psixologiya	военная психология	psy
hərifləmənin spesifik pozğunluğu	специфическое расстройство правописания	psy
hərəki hallüsinasiya	двигательная галлюцинация	psy
hərəki stereotip	двигательный стереотип	psy
hərəki ustanovka	поведенческая установка	psy
hərəkət akseptoru	акцептор действия	psy
hərəkətin sərbəst parametrləri	свободные параметры действия	psy
həya hissi	чувство стыда	psy
həyat subyekti	субъект жизни	psy
həyat tərzi	стиль жизни	psy
həyati göstəricilər	жизненные показатели	psy
həyəcan depressiyası	тревожная депрессия	psy
həyəcan isteriyası	тревожная истерия	psy
həzm orqanları	органы пищеварения	psy
həzz	удовольствие	psy
həzz emosiyası	эмоция удовольствия	psy
həzz mərkəzi	центр удовольствия	psy
həzz-həzz almama	удовольствие-неудовольствие	psy
həşiş	гашиш	psy
ibtidai təfəkkür	первобытное мышление	psy
icbarilik motivi	мотив принуждения	psy
icraçı fəaliyyət	исполнительная деятельность	psy
icraçı əməliyyat	исполнительная операция	psy
ictimai fəaliyyətlər	общественная деятельность	psy
ictimai hiss	социальное чувство	psy
ictimai maraq	социальный интерес	psy
ictimai qanunlar	общественные законы	psy
ictimai təşviş pozuntusu	социальное тревожное расстройство	psy
ictimai-psixoloji amillər	социально-психологические факторы	psy
iddia səviyyəsi	уровень притязаний	psy
ideal dövlət	идеальное государство	psy
idealist	идеалист	psy
idealizm	идеализм	psy
ideator avtomatizm	идеаторный автоматизм	psy
identifikasiya	идентификация	psy
ideofreniya	идеофрения	psy
ideoloci diktatura	идеологическая диктатура	psy
ideologiya	идеология	psy
ideoloji böhran	идеологический кризис	psy
ideya qaçışı	скачка идей	psy
ideya-adaptasiya fəallığı	идейно-адаптационная активность	psy
idiom	идиома	psy
idiopatik ağciyər fibrozu	идиопатический легочный фиброз	psy
idiopatik podaqra	идиопатическая подагра	psy
idrak	интеллект	psy
idrak fəaliyyəti	познавательная деятельность	psy
idrak fəallığı	познавательная активность	psy
idrak kateqoriyaları	категории познания	psy
idrak məsələləri	познавательные задачи	psy
idrak nəzəriyyəsi	когнитивная теория	psy
idrak prosesi	познавательный процесс	psy
idrak prosesləri	познавательные процессы	psy
idraki elementlər	когнитивные элементы	psy
idraki komponent	когнитивный компонент	psy
idraki maraqlar	познавательные интересы	psy
idraki motivasiya	познавательная мотивация	psy
idraki proseslər	когнитивные процессы	psy
idrakı tapşırıq	познавательная задача	psy
ifadəli emosional reaksiya	экспрессивная эмоциональная реакция	psy
ifadəli hərəkətlər	выразительные движения	psy
